Subject group,Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
SCOM,"EDLER, Lutz",V. Occasional consultancy,,"Deutsches Krebsforschungszentrum (German Cancer Research Center), DKFZ, Heidelberg, Germany, Stiftung des Öffentlichen Rechts der Bundesrepublik Deutschland","Consultancy of projects at the Department of Biostatistics of the German Cancer Research Center which started before end of regular employment in February 2010 and which had not been finished by that time or which were extended by the collaborators afterwards. The number of such ongoing or re-opened projects has been since February 2010 less than five and requires work forf 2-5 meetings per year. The German Cancer Research Center (DKFZ) is a Foundation of Public Law located in Im Neuenheimer Feld 280 | 69120 Heidelberg Germany. The legal remit is to perform research on cancer and described in full detail in https://www.dkfz.de/de/dkfz/download/Satzung.pdf. The expert's role in the organization and his/her main tasks during the employment from 1979 to 2010 was to perform biostatistical research to support the centers remit by in the design and analysis of experimental and clinical studies of the research on cancer. The organisation does not make direkt use of the results of this work, except registering scientific puablication in its reports The work is restricted to give advice in design, evaluation of the data and publication of the results of biomedical studies related to cancer. The organisation has no official responsibility to carry out risk management and is exclusively engaged in the science risk assessment and evaluation related to the incidence and treatment of cancer. The work reported here concerns also Biostatistical research and application of mathematical and statistical methods in the 7th Framework Project BASELINE EU Grant Agreement No 222 738 in a part time contract of 12-34 h/months which ends in 2013 The BASELINE project's objective is to provide harmonised and validated sampling strategies, to support the European policies in food safety and to be suitable for food producers, in order to collect comparable data to improve quantitative risk analysis of selected biological and chemical agents. My work for the project is to support workpackage 6 (WP6) on Model Development by supportimg the WP 6 leader located at the DKFZ in the development of predictive mathematical models for biological risks and investigate and model sources and pathways of chemical contaminants to improve sampling schemes. This is obtained by a review of existing and definition of new mathematical models in predictive microbiology; investigation of correlations between food risk factors and traceable environmental parameters and contamination indicators; consolidation of existing and new models for microbial growth as a function of intrinsic environmental factors and extrinsic parameters. This refers to the previous work for the project done in the function as previous Department Head and previous WP 6 Leader which ended by retirement from the DKFZ in 2010 reported under VI. No provision of advice or services to undertakings, trade associations or other bodies with an interest in the subject matter that falls within EFSA's CONTAM Panel/WG of the CONTAM Panel or related full time emploment at the DKFZ.",2011-03,2013-08,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",VI. Research funding,,,NO INTEREST,,,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",VIII. Other memberships or affiliations,,International Statistical Institute,"Member and Chair of the ISI Committee on Risk Analysis (ISI-CRA) Function: Contributing to and participating at meetings organized by the Committee under the auspices of the International Statistical Institute (ISI; the oldest global scientific organization of statistcians) at the bi-annual meetings of the ISI (socalled ISI Sessions) or at satellite meetings to the ISI Sessions organized by the Committe, respectively. The function of the Chair is to communicate with the ISI in all relevant matters and to coordinate the activities of the Committee including conference proceedings of the sessions organized by the Committee.",2005-07,2011-08,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",VIII. Other memberships or affiliations,,ISCB,Member of the Executive Board of the International Sociery of Clinical Biostatistics (ISCB) and Member of the Subcommittees on Congress Organization (Scientific Secretary)and on Regulatory Affairs (SIRA),2009-01,2012-08,2015-07-04,SCOM_doi_003.pdf
SCOM,"EDLER, Lutz",X. Interests of close family members,,,NO INTEREST,,,2015-07-04,SCOM_doi_003.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",I. Economic interest,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",III. Member of a scientific advisory entity,,"Unit for Nutrition Research, Landspitali-University Hospital and University of Iceland, ICELAND, Reykjavik","I was, through my employment at the University of Iceland and Unit for Nutrition Reseach, a member of an expert group assigned to conduct a systematic literature review on dietary fat intake in relation to the 2012 Nordic Nutrition Recommendation: http://www.norden.org/en/theme/nordic-nutrition- recommendation/nordic-nutrition-recommendations-2012 My role ended with the publication of the literature review in July 2014: Food Nutr Res. 2014 Jul 10;58",2010-02,2014-07,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",III. Member of a scientific advisory entity,,"The Icelandic Food and Veterinary Authority, ICELAND, Selfoss","Member of an expert panel whose task was to come up with an advice on how to react to local dioxin contamination in livestock Engidalur (Skutulsfjordur, Iceland) due to the operation of a small municipal waste incinerator (the incinerator was closed in December 2010). For more detail see: Acta Veterinaria Scandinavica 2012; 54(Suppl 1):S4",2011-01,2012-09,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",III. Member of a scientific advisory entity,,"The NUTRICIA RESEARCH FOUNDATION, Amsterdam, NETHERLANDS","A member of The Scientific Advisory Board for the NUTRICIA RESEARCH FOUNDATION, which is an independent charity founded in 1989. It is listed in the Openbaar Stichtingen-register in The Hague under registration number 41155715: http://www.nutricia-research-foundation.org/ The Scientific Advisory Board meats once a year and advises the Administrative Board in selecting applications for grants.",2013-10,now,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",III. Member of a scientific advisory entity,,"The Icelandic Centre for Research (RANNIS), The Icelandic Student Innovation Fund, Reykjavik, ICELAND","Member of the scientific advisory board for the Icelandic Student Innovation Fund. The fund is administered by the Icelandic Centre for Research (www.rannis.is), which reports to the Ministry of Education, Science and Culture and operates according to the Act on Public Support for Scientific Research. My role is to review applications within the field of health sciences and monitor progress reports (approx. 2-3 formal meetings per year).",2015-03,now,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",IV. Employment,,"Faculty of Food Science and Nutrition, School of Health Sciences , University of Iceland, Rekjavik, ICELAND","Since august 2009 I have been employed (full time), first as an Assistant Professor, in July 2012 as Associate Professor and from July 2014 as full Professor. In July 2012 I was elected Dean of the Faculty, an obligation that ends in July 2016. My role as dean means my teaching obligations are partly replaced by administrative obligations relating to the day to day drift of the Faculty",2009-08,now,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",IV. Employment,,"Department of Epidemiology Research, Statens Serum Institut, Copenhagen, DENMARK","I have since 2009 had a position as an external researcher at the Department of Epidemiology Research. As I have a full time employment at the University of Iceland, this is an unpaid position. However, the department often covers travel expenses related to specific scientific projects. Otherwise my function is similar to that of any other researchers at the department. My position and area of research is mostly within the dietary component of the Danish National Birth Cohort.",2009-09,now,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",IV. Employment,,"Unit for Nutrition Research, Landspitali-University Hospital and University of Iceland, ICELAND, Reykjavik",Part time employment (25%) at Landspitali-University Hospital through the Unit Nutrition Research (UNR). UNR is research unit that is both part of University of Iceland and Landspitali-University Hospital. This position was financed through the Hospital and my work was related to statistical counseling for other members of the UNR who were conducing nutritional research at the hospital.,2010-01,2013-12,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",IX. Other relevant interest,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",V. Occasional consultancy,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",VI. Research funding,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
SCOM,"HALLDORSSON, Thorhallur Ingi",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
SCOM,"HARDY, Tony",I. Economic interest,,,NO INTEREST,,,2015-05-20,SCOM_doi_005.pdf
SCOM,"HARDY, Tony",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-05-20,SCOM_doi_005.pdf
SCOM,"HARDY, Tony",III. Member of a scientific advisory entity,,Environmental Panel of UK Advisory Committee on Pesticides,Environmental Risk Assessment of Pesticides.,2000-01,2015-01,2015-05-20,SCOM_doi_005.pdf
SCOM,"HARDY, Tony",IV. Employment,,Centre for Low Carbon Futures,"The Centre is a virtual, multi-university collaboration across the Yorkshire Universities which will deliver knowledge and research solutions designed to optimise carbon efficiency within businesses, organisations and communities. It will encourage and facilitate regional, national and international collaborations and partnerships working to address questions posed in developing a low carbon future in particular life-cycle carbon management and climate change impacts and adatation.",2009-04,2010-01,2015-05-20,SCOM_doi_005.pdf
